Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughCode,IncGeo_BoroughName,IncGeo_WardCode,IncGeo_WardName,IgnitionSourcePower,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel
2020,August,Primary Fire,Education,0,0,E09000022,LAMBETH,E05014117,Vauxhall,Electricity,Fridge/Freezer - Freestanding,Foam - raw material only,Meeting room,INDESIT,caa55s
2020,February,Primary Fire,"Public admin, security and safety",0,0,E09000015,HARROW,E05013555,Pinner,Electricity,Tumble dryer - Condensing,Unspecified internal fitting/part of structure,Utility room,INDESIT,idc8t3b(uk)
2020,May,Primary Fire,Retail,0,0,E09000023,LEWISHAM,E05013730,Rushey Green,Electricity,Freezer - Freestanding,Plastic - raw material only,Shop floor/Showroom/Display hall,Other,unknown
2020,May,Primary Fire,Non Residential,0,0,E09000024,MERTON,E05013819,Lower Morden,Electricity,Freezer - Freestanding,Wiring insulation,Other,Other,unknown
2020,January,Primary Fire,Non Residential,0,0,E09000021,KINGSTON UPON THAMES,E05013945,Tolworth,Electricity,Tumble dryer - Condensing,Plastic - raw material only,Other,INDESIT,unknown
2020,April,Primary Fire,Dwelling,0,0,E09000030,TOWER HAMLETS,E05009319,Bow East,Electricity,Washing machine,Clothing,Kitchen,Other,unknown
2020,November,Primary Fire,Dwelling,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013745,Parsons Green & Sandford,Electricity,Dishwasher,Foam - raw material only,Kitchen,BEKO,dfn28r20w
2020,December,Primary Fire,Dwelling,0,0,E09000019,ISLINGTON,E05013698,Barnsbury,Electricity,Washing machine,Other item,Kitchen,HOTPOINT,wmbf944
2020,November,Primary Fire,Dwelling,0,0,E09000019,ISLINGTON,E05013710,St. Mary's & St. James',Electricity,Washing machine,Other item,Kitchen,BUSH,f21qb
2020,November,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013557,Rayners Lane,Electricity,Washer/Dryer combined,Printed circuit board,Kitchen,BOSCH,wkd28350gb
2020,December,Primary Fire,Dwelling,0,0,E09000004,BEXLEY,E05011219,BEXLEYHEATH,Electricity,Dishwasher,Wiring insulation,Kitchen,BOSCH,noid
2020,December,Primary Fire,Dwelling,0,0,E09000025,NEWHAM,E05013919,Plaistow South,Electricity,Tumble dryer - Standard,Rubber - raw material only,Kitchen,BEKO,excellence
2020,December,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011480,SELSDON & ADDINGTON VILLAGE,Electricity,Tumble dryer - Condensing,Printed circuit board,Garage,HOOVER,vtc5811nb
2020,December,Primary Fire,Dwelling,0,0,E09000029,SUTTON,E05013767,Sutton South,Electricity,Dishwasher,Printed circuit board,Kitchen,BOSCH,sgs45e02gb/45
2020,December,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013514,Wembley Central,Electricity,Fridge/Freezer - Freestanding,Unspecified internal fitting/part of structure,Kitchen,SAMSUNG,unknown
2020,May,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013595,Noel Park,Electricity,Freezer - Freestanding,Plastic - raw material only,Other,Other,unknown
2020,May,Primary Fire,Dwelling,0,0,E09000022,LAMBETH,E05014115,Streatham St. Leonard's,Electricity,Washer/Dryer combined,Rubber - raw material only,Kitchen,BOSCH,maxx
2020,May,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013643,Hendon,Electricity,Fridge - Freestanding,Printed circuit board,Kitchen,BEAUMATIC,bst0612220023
2020,May,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013968,Cranham,Electricity,Washing machine,Printed circuit board,Kitchen,BOSCH,1200express
2020,May,Primary Fire,Dwelling,0,0,E09000012,HACKNEY,E05009384,STAMFORD HILL WEST,Electricity,Dishwasher,Plastic - raw material only,Kitchen,MIELE,unknown
2020,May,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014027,Wandsworth Common,Electricity,Washing machine,Clothing,Kitchen,CANDY,cdb754dn/1-80
2020,June,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013630,Burnt Oak,Electricity,Tumble dryer - Condensing,Other item,Conservatory,HOTPOINT,unknown
2020,May,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013614,Feltham West,Electricity,Tumble dryer - Standard,Internal Fittings,Kitchen,HOTPOINT,tcl780g(uk)
2020,June,Primary Fire,Dwelling,0,0,E09000019,ISLINGTON,E05013699,Bunhill,Electricity,Washing machine,Other item,Kitchen,SAMSUNG,unknown
2020,June,Primary Fire,Dwelling,1,0,E09000006,BROMLEY,E05014006,St. Mary Cray,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Kitchen,INDESIT,ld70s1w
2020,March,Primary Fire,Dwelling,0,1,E09000033,WESTMINSTER,E05013797,Knightsbridge & Belgravia,Electricity,Washing machine,Wiring insulation,Utility room,MIELE,t7934
2020,March,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013626,Osterley & Spring Grove,Electricity,Tumble dryer - Condensing,Clothing,Utility room,ZANUSSI,tc7102w
2020,November,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013628,Barnet Vale,Electricity,Tumble dryer - Standard,Bedding,Utility room,INDESIT,unknown
2020,November,Primary Fire,Dwelling,0,0,E09000003,BARNET,E05013648,West Finchley,Electricity,Washing machine,Internal Fittings,Utility room,AEG,lavanat
2020,September,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013601,Tottenham Central,Electricity,Washing machine,Other item,Kitchen,WHIRLPOOL,wwdc6400/1
2020,October,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013588,Crouch End,Electricity,Washing machine,Other item,"Under stairs (enclosed, storage area)",ZANUSSI,zwf81463w
2020,August,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013885,Chingford Green,Electricity,Tumble dryer - Standard,Other textiles,Utility room,HOTPOINT,aquariustcm580p
2020,August,Primary Fire,Dwelling,0,0,E09000026,REDBRIDGE,E05011241,CRANBROOK,Electricity,Fridge - Freestanding,Capacitor,Utility room,A O SMITH,unknown
2020,September,Primary Fire,Dwelling,0,0,E09000029,SUTTON,E05013754,Beddington,Electricity,Dishwasher,Other item,Utility room,BOSCH,exxcel
2020,September,Primary Fire,Dwelling,0,0,E09000007,CAMDEN,E05013661,Highgate,Electricity,Washer/Dryer combined,Plastic - raw material only,Utility room,HOOVER,hbwd8514d-80
2020,August,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013587,Bruce Castle,Electricity,Freezer - Freestanding,Plastic - raw material only,Kitchen,SERVIS,m7704-inox
2020,August,Primary Fire,Dwelling,0,0,E09000007,CAMDEN,E05013667,Primrose Hill,Electricity,Fridge/Freezer - Freestanding,Capacitor,Kitchen,DAEWOO,erf-334m
2020,July,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013528,North Greenford,Electricity,Freezer - Integrated,Plastic - raw material only,Kitchen,ELECTROLUX,noknown
2020,July,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013529,North Hanwell,Electricity,Tumble dryer - Condensing,Plastic - raw material only,Conservatory,ZANUSSI,zdcb37209w
2020,July,Primary Fire,Dwelling,0,0,E09000026,REDBRIDGE,E05011247,LOXFORD,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,aquariusfdw60
2020,August,Primary Fire,Dwelling,0,0,E09000028,SOUTHWARK,E05011116,SOUTH BERMONDSEY,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,aqua720
2020,October,Primary Fire,Dwelling,0,0,E09000026,REDBRIDGE,E05011245,HAINAULT,Electricity,Washing machine,Printed circuit board,Kitchen,INDESIT,lb2006c
2020,September,Primary Fire,Dwelling,0,0,E09000026,REDBRIDGE,E05011248,MAYFIELD,Electricity,Washing machine,Plastic - raw material only,Kitchen,HAIER,hw-c1262tve-u
2020,June,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013520,Ealing Broadway,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,Kitchen,SIEMENS,ke75e322
2020,July,Primary Fire,Dwelling,0,0,E09000022,LAMBETH,E05014103,Gipsy Hill,Electricity,Tumble dryer - Standard,Bedding,Kitchen,HOTPOINT,tumbledryer.
2020,March,Primary Fire,Retail,0,0,E09000005,BRENT,E05013502,Kenton,Electricity,Washing machine,Other textiles,Store room,Other,notknown
2020,January,Primary Fire,Retail,0,0,E09000017,HILLINGDON,E05013577,Ruislip,Electricity,Freezer - Freestanding,Plastic - raw material only,Shop floor/Showroom/Display hall,VISTA,06/12/2018
2020,January,Primary Fire,Dwelling,0,1,E09000013,HAMMERSMITH AND FULHAM,E05013751,West Kensington,Electricity,Tumble dryer - Condensing,Not known,Kitchen,INDESIT,idce8450bkh
2020,January,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013606,Bedfont,Electricity,Dishwasher,Plastic - raw material only,Kitchen,Other,unknown
2020,January,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013617,Heston Central,Electricity,Tumble dryer - Standard,Other textiles,Utility room,WHIRLPOOL,americancollection
2020,January,Primary Fire,Dwelling,0,0,E09000010,ENFIELD,E05013683,Highfield,Electricity,Tumble dryer - Condensing,Other furniture,Kitchen,INDESIT,idc75b
2020,January,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013885,Chingford Green,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOOVER,oph-614-80
2020,January,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013626,Osterley & Spring Grove,Electricity,Tumble dryer - Standard,Printed circuit board,Utility room,HOOVER,vhc680f
2020,January,Primary Fire,Dwelling,0,1,E09000014,HARINGEY,E05013604,White Hart Lane,Electricity,Freezer - Freestanding,Other item,Kitchen,Other,notknown
2020,February,Primary Fire,Dwelling,0,0,E09000033,WESTMINSTER,E05013797,Knightsbridge & Belgravia,Electricity,Washing machine,Wiring insulation,Utility room,INDESIT,iwc6125(uk)
2020,February,Primary Fire,Dwelling,0,0,E09000004,BEXLEY,E05011222,CRAYFORD,Electricity,Fridge - Integrated,Wiring insulation,Kitchen,ELECTROWAY,gly44aa
2020,February,Primary Fire,Dwelling,0,0,E09000002,BARKING AND DAGENHAM,E05014054,Alibon,Electricity,Tumble dryer - Standard,Clothing,Kitchen,INDESIT,idc8y3bsuk
2020,September,Primary Fire,Non Residential,0,0,E09000008,CROYDON,E05011487,WADDON,Electricity,Fridge/Freezer - Freestanding,Foam - raw material only,Kitchen,Other,notknown
2020,January,Primary Fire,Food and Drink,0,0,E09000007,CAMDEN,E05013671,West Hampstead,Electricity,Dishwasher,Plastic - raw material only,Utility room,Other,electron500
2020,July,Primary Fire,Retail,0,0,E09000012,HACKNEY,E05009385,STOKE NEWINGTON,Electricity,Washer/Dryer combined,Wiring insulation,Shop floor/Showroom/Display hall,Other,notknown
2020,May,Primary Fire,Retail,0,0,E09000016,HAVERING,E05013979,Rainham & Wennington,Electricity,Washing machine,Printed circuit board,Process/Production room,Other,unknown
2020,January,Primary Fire,House in Multiple Occupation,0,0,E09000031,WALTHAM FOREST,E05013900,Upper Walthamstow,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BOSCH,maxxfreedomperformance
2020,May,Primary Fire,House in Multiple Occupation,0,0,E09000028,SOUTHWARK,E05011100,DULWICH VILLAGE,Electricity,Washer/Dryer combined,Clothing,Utility room,Other,unknown
2020,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000016,HAVERING,E05013973,Harold Wood,Electricity,Washing machine,Rubber - raw material only,Kitchen,INDESIT,iwc6105
2020,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000008,CROYDON,E05011486,THORNTON HEATH,Electricity,Tumble dryer - Condensing,Not known,Kitchen,HOOVER,vhc381-80
2020,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000006,BROMLEY,E05014008,West Wickham,Electricity,Tumble dryer - Standard,Clothing,Bedroom,HOTPOINT,c38aw
2020,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014023,Tooting Bec,Electricity,Washing machine,Plastic - raw material only,Kitchen,BEKO,unknown
2020,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013710,St. Mary's & St. James',Electricity,Washing machine,Rubbish/Waste material,Kitchen,HAIER,c510wm14
2020,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000011,GREENWICH,E05014090,Thamesmead Moorings,Electricity,Tumble dryer - Condensing,Other item,Kitchen,HOOVER,31100878
2020,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000014,HARINGEY,E05013585,Alexandra Park,Electricity,Washing machine,Plastic - raw material only,Utility room,INDESIT,wib111
2020,November,Primary Fire,House in Multiple Occupation,0,0,E09000005,BRENT,E05013502,Kenton,Electricity,Dishwasher,Internal Fittings,Kitchen,BOSCH,sd11dt1b
2020,September,Primary Fire,House in Multiple Occupation,0,0,E09000010,ENFIELD,E05013686,New Southgate,Electricity,Fridge - Freestanding,Other item,Kitchen,BUSH,bsh7n685
2020,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009369,CLISSOLD,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,gv169twc3w-1#80
2020,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,CROYDON,E05011479,SELHURST,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,BUSH,wmdf714w
2020,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000010,ENFIELD,E05013694,Upper Edmonton,Electricity,Washing machine,Internal Fittings,Kitchen,STATESMAN,xt61230w
2020,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000009,EALING,E05013520,Ealing Broadway,Electricity,Dishwasher,Not known,Kitchen,Other,unknown
2020,October,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014023,Tooting Bec,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,Other,unknown
2020,September,Primary Fire,Converted Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013715,Blackheath,Electricity,Freezer - Freestanding,Wiring insulation,External structures,KELVINATOR,kcd12v
2020,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009318,Blackwall & Cubitt Town,Electricity,Washing machine,Wiring insulation,Kitchen,Other,nonevisible
2020,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014111,Stockwell West & Larkhall,Electricity,Washer/Dryer combined,Incontinence Products,Kitchen,SMEG,wdl/12c
2020,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014095,Brixton Acre Lane,Electricity,Washing machine,Other item,Kitchen,HOOVER,link
2020,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013699,Bunhill,Electricity,Tumble dryer - Standard,Internal Fittings,Kitchen,INDESIT,idcl85bh(uk)
2020,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013741,Hammersmith Broadway,Electricity,Dishwasher,Internal Fittings,Kitchen,WHIRLPOOL,adg175/1
2020,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,KENSINGTON AND CHELSEA,E05009398,NORLAND,Electricity,Washing machine,Not known,Kitchen,INDESIT,iwc71452eco
2020,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013698,Barnsbury,Electricity,Dishwasher,Wiring insulation,Kitchen,WHIRLPOOL,adp451wh
2020,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000028,SOUTHWARK,E05011097,CHAMPION HILL,Electricity,Tumble dryer - Standard,Wiring insulation,Kitchen,Other,barcode122520456317
2020,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013716,Brockley,Electricity,Fridge - Freestanding,Unspecified internal fitting/part of structure,Bedsitting room,Other,n/k
2020,August,Primary Fire,Converted Flats/Maisonettes,0,1,E09000032,WANDSWORTH,E05014017,Roehampton,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Kitchen,BEKO,pending
2020,April,Primary Fire,Converted Flats/Maisonettes,0,1,E09000028,SOUTHWARK,E05011105,NEWINGTON,Electricity,Washing machine,Internal Fittings,Kitchen,HOTPOINT,wmbf742p
2020,April,Primary Fire,Converted Flats/Maisonettes,0,0,E09000008,CROYDON,E05011468,FAIRFIELD,Electricity,Dishwasher,Wiring insulation,Kitchen,WHIRLPOOL,adg175
2020,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009369,CLISSOLD,Electricity,Washing machine,Other item,Utility room,Other,unknown
2020,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000005,BRENT,E05013514,Wembley Central,Electricity,Fridge/Freezer - Freestanding,Capacitor,Bedsitting room,HOTPOINT,unknown
2020,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014103,Gipsy Hill,Electricity,Washing machine,Internal Fittings,Kitchen,L G,wm1460fhd
2020,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014105,Kennington,Electricity,Washing machine,Wiring insulation,Kitchen,Other,unknown
2020,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013711,St. Peter's & Canalside,Electricity,Fridge/Freezer - Integrated,Capacitor,Kitchen,Other,unknown
2020,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000018,HOUNSLOW,E05013614,Feltham West,Electricity,Washing machine,Internal Fittings,Kitchen,BUSH,wmdf714b
2020,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013736,College Park & Old Oak,Electricity,Washing machine,Internal Fittings,Kitchen,CANDY,cna135-80
2020,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000003,BARNET,E05013633,Colindale South,Electricity,Washing machine,Capacitor,Kitchen,Other,unkmowm
2020,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013798,Lancaster Gate,Electricity,Washer/Dryer combined,Internal Fittings,Kitchen,NEFF,v5360xogb/03
2020,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000010,ENFIELD,E05013680,Enfield Lock,Electricity,Washing machine,Clothing,Kitchen,Other,awi510lp
2020,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000004,BEXLEY,E05011223,CROOK LOG,Electricity,Tumble dryer - Condensing,Internal Fittings,Kitchen,Other,unknown
2020,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,CROYDON,E05011485,SOUTH NORWOOD,Electricity,Washing machine,Not known,Kitchen,Other,unknown
2020,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013716,Brockley,Electricity,Fridge/Freezer - Freestanding,Not known,Kitchen,SAMSUNG,sr-l3928b
2020,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014096,Brixton North,Electricity,Tumble dryer - Condensing,Wiring insulation,Living room,INDESIT,destroyed
2020,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000018,HOUNSLOW,E05013612,Cranford,Electricity,Dishwasher,Plastic - raw material only,Kitchen,HOTPOINT,sdw60pc
2020,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013917,Maryland,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,wmfug7426
2020,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013809,Westbourne,Electricity,Fridge - Freestanding,Unspecified internal fitting/part of structure,Kitchen,Other,unknown
2020,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,SOUTHWARK,E05011106,NORTH BERMONDSEY,Electricity,Washing machine,Wiring insulation,Kitchen,HOOVER,onetouch
2020,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013924,Stratford,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BEKO,din15r10
2020,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,BRENT,E05013509,Roundwood,Electricity,Fridge - Freestanding,Wiring insulation,Bedroom,Other,unknown
2020,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009326,Limehouse,Electricity,Fridge/Freezer - Freestanding,Other item,Kitchen,BEKO,cda659fs
2020,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,GREENWICH,E05014079,Eltham Town & Avery Hill,Electricity,Washing machine,Internal Fittings,Kitchen,INDESIT,xwd71452xcuk
2020,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014028,Wandsworth Town,Electricity,Tumble dryer - Condensing,Other item,Other,INDESIT,idc8t3b
2020,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,SUTTON,E05013770,Wallington North,Electricity,Washing machine,Wiring insulation,Kitchen,BEKO,wm6120w
2020,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000026,REDBRIDGE,E05011237,CHADWELL,Electricity,Washing machine,Plastic - raw material only,Kitchen,BOSCH,unknown
2020,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000020,KENSINGTON AND CHELSEA,E05009396,GOLBORNE,Electricity,Washing machine,Plastic - raw material only,Kitchen,AMICA,awb510lp
2020,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013805,Regent's Park,Electricity,Washing machine,Unspecified internal fitting/part of structure,Kitchen,HOTPOINT,auariuswf0001000spin
2020,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,HARINGEY,E05013605,Woodside,Electricity,Fridge/Freezer - Freestanding,Not known,Kitchen,Other,unknown
2020,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000014,HARINGEY,E05013587,Bruce Castle,Electricity,Washing machine,Not known,Kitchen,Other,unknown
2020,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014011,East Putney,Electricity,Washing machine,Other item,Kitchen,INDESIT,iwdd7123
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,2,E09000023,LEWISHAM,E05013722,Forest Hill,Electricity,Dishwasher,Printed circuit board,Kitchen,CANDY,cdi2212
2020,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013708,Laycock,Electricity,Washer/Dryer combined,Internal Fittings,Living room,SEMANS,wd11442
2020,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,BRENT,E05013509,Roundwood,Electricity,Washing machine,Wiring insulation,Kitchen,Other,pro510a
2020,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013658,Gospel Oak,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,BOSCH,type22058
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014011,East Putney,Electricity,Washing machine,Other item,Kitchen,INDESIT,iwdc6125
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013653,Bloomsbury,Electricity,Washing machine,Wiring insulation,Kitchen,CANDY,grandvita1600smarttouch
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009319,Bow East,Electricity,Fridge - Freestanding,Wiring insulation,Kitchen,Other,unknown
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013660,Haverstock,Electricity,Washing machine,Plastic - raw material only,Kitchen,Other,unknown
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009385,STOKE NEWINGTON,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,BOSCH,notknown
2020,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,SUTTON,E05013767,Sutton South,Electricity,Fridge/Freezer - Freestanding,Other item,Kitchen,FRIDGEMASTER,mc50165s
2020,January,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000012,HACKNEY,E05009372,HACKNEY CENTRAL,Electricity,Tumble dryer - Standard,Internal Fittings,Airing/Drying cupboard,HOTPOINT,tcm570p
2020,January,Primary Fire,Education,0,0,E09000017,HILLINGDON,E05013582,Wood End,Electricity,Freezer - Freestanding,Wiring insulation,Store room,Other,unknown
2020,September,Primary Fire,Non Residential,0,0,E09000009,EALING,E05013528,North Greenford,Electricity,Tumble dryer - Condensing,Plastic - raw material only,Garage,BEKO,dtbc8001w
2020,September,Primary Fire,Entertainment and culture,0,0,E09000005,BRENT,E05013498,Brondesbury Park,Electricity,Fridge - Freestanding,Capacitor,Reception area,Other,unknown
2020,July,Primary Fire,Retail,0,0,E09000025,NEWHAM,E05013918,Plaistow North,Electricity,Freezer - Freestanding,Wiring insulation,Store room,Other,01cabmaxivb
2020,May,Primary Fire,Other Residential,0,0,E09000010,ENFIELD,E05013679,Edmonton Green,Electricity,Tumble dryer - Standard,Clothing,Laundry room,WHIRLPOOL,ehea
2020,May,Primary Fire,Retail,0,0,E09000009,EALING,E05013519,Dormers Wells,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,Process/Production room,Other,unknown
2020,May,Primary Fire,Non Residential,0,0,E09000029,SUTTON,E05013768,Sutton West & East Cheam,Electricity,Tumble dryer - Condensing,Garden shed,External structures,Other,n/k
2020,March,Primary Fire,Non Residential,0,0,E09000010,ENFIELD,E05013680,Enfield Lock,Electricity,Tumble dryer - Standard,Clothing,External structures,HOTPOINT,unknown
2020,October,Primary Fire,Non Residential,0,0,E09000018,HOUNSLOW,E05013613,Feltham North,Electricity,Fridge - Freestanding,Wiring insulation,Utility room,BOSCH,5kk2
2020,September,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013627,Syon & Brentford Lock,Electricity,Washing machine,Rubber - raw material only,Kitchen,SIEMENS,wdi1640
2020,September,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011478,SANDERSTEAD,Electricity,Dishwasher,Internal Fittings,Kitchen,LAMONA,x
2020,September,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014009,Balham,Electricity,Dishwasher,Capacitor,Kitchen,HOTPOINT,fdw65a
2020,September,Primary Fire,Dwelling,0,0,E09000004,BEXLEY,E05011224,EAST WICKHAM,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,CANDY,unknown
2020,September,Primary Fire,Dwelling,0,0,E09000010,ENFIELD,E05013675,Bullsmoor,Electricity,Washing machine,Not known,Kitchen,INDESIT,bwe101684
2020,October,Primary Fire,Dwelling,0,0,E09000015,HARROW,E05013544,Centenary,Electricity,Washing machine,Wiring insulation,Kitchen,INDESIT,na
2020,October,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013508,Queensbury,Electricity,Freezer - Freestanding,Other item,Garage,WHIRLPOOL,nk
2020,October,Primary Fire,Dwelling,0,2,E09000008,CROYDON,E05011464,BENSHAM MANOR,Electricity,Tumble dryer - Condensing,Internal Fittings,Conservatory,SWAN,stc407w
2020,November,Primary Fire,Dwelling,0,0,E09000017,HILLINGDON,E05013567,Eastcote,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Garage,WHIRLPOOL,3xart721f02
2020,October,Primary Fire,Dwelling,0,0,E09000017,HILLINGDON,E05013573,Ickenham & South Harefield,Electricity,Washing machine,Internal Fittings,Kitchen,HOTPOINT,nswa963c
